tag,kernel_id,block_id,sm_id,t_launch,t_dep_satisfied,t_end
chain6,4,69,127,1785763899515505600,1785763899516015264,1785763899516524416
chain6,4,70,8,1785763899515505504,1785763899516015264,1785763899516524768
chain6,4,71,9,1785763899515505504,1785763899516015264,1785763899516524768
chain6,4,72,24,1785763899515505504,1785763899516015264,1785763899516524768
chain6,4,73,25,1785763899515505536,1785763899516015264,1785763899516524768
chain6,4,74,40,1785763899515505504,1785763899516015264,1785763899516524768
chain6,4,75,41,1785763899515505504,1785763899516015264,1785763899516524768
chain6,4,76,56,1785763899515505504,1785763899516015264,1785763899516524768
chain6,4,77,57,1785763899515505536,1785763899516015264,1785763899516524768
chain6,4,78,72,1785763899515505504,1785763899516015264,1785763899516524768
chain6,4,79,73,1785763899515505504,1785763899516015264,1785763899516524768
chain6,4,80,86,1785763899515505504,1785763899516015264,1785763899516524768
chain6,4,81,87,1785763899515505536,1785763899516015264,1785763899516524768
chain6,4,82,100,1785763899515505504,1785763899516015264,1785763899516524768
chain6,4,83,101,1785763899515505536,1785763899516015264,1785763899516524800
chain6,4,84,114,1785763899515505504,1785763899516015264,1785763899516524768
chain6,4,85,115,1785763899515505536,1785763899516015264,1785763899516524800
chain6,4,86,128,1785763899515505504,1785763899516015264,1785763899516524768
chain6,4,87,129,1785763899515505536,1785763899516015264,1785763899516524800
chain6,4,88,10,1785763899515505536,1785763899516015264,1785763899516524448
chain6,4,89,11,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,90,26,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,91,27,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,92,42,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,93,43,1785763899515505600,1785763899516015264,1785763899516524416
chain6,4,94,58,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,95,59,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,96,74,1785763899515505568,1785763899516015264,1785763899516524416
chain6,4,97,75,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,98,88,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,99,89,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,100,102,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,101,103,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,102,116,1785763899515505632,1785763899516015264,1785763899516524448
chain6,4,103,117,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,104,130,1785763899515505568,1785763899516015264,1785763899516524416
chain6,4,105,131,1785763899515505568,1785763899516015264,1785763899516524416
chain6,4,106,136,1785763899515505600,1785763899516015264,1785763899516524416
chain6,4,107,137,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,108,12,1785763899515505504,1785763899516015264,1785763899516524608
chain6,4,109,13,1785763899515505536,1785763899516015264,1785763899516524640
chain6,4,110,28,1785763899515505504,1785763899516015264,1785763899516524608
chain6,4,111,29,1785763899515505536,1785763899516015264,1785763899516524608
chain6,4,112,44,1785763899515505504,1785763899516015264,1785763899516524608
chain6,4,113,45,1785763899515505536,1785763899516015264,1785763899516524608
chain6,4,114,60,1785763899515505504,1785763899516015264,1785763899516524640
chain6,4,115,61,1785763899515505536,1785763899516015264,1785763899516524640
chain6,4,116,76,1785763899515505504,1785763899516015264,1785763899516524608
chain6,4,117,77,1785763899515505536,1785763899516015264,1785763899516524640
chain6,4,118,90,1785763899515505504,1785763899516015264,1785763899516524640
chain6,4,119,91,1785763899515505536,1785763899516015264,1785763899516524640
chain6,4,120,104,1785763899515505536,1785763899516015264,1785763899516524640
chain6,4,121,105,1785763899515505536,1785763899516015264,1785763899516524640
chain6,4,122,118,1785763899515505504,1785763899516015264,1785763899516524640
chain6,4,123,119,1785763899515505536,1785763899516015264,1785763899516524640
chain6,4,124,132,1785763899515505504,1785763899516015264,1785763899516524608
